Timestamp,X,Y,Z
1735484222427,-0.172,1.656,8.182
1735484222429,-0.153,1.628,8.361
1735484222432,-0.168,1.579,8.461
1735484222434,-0.201,1.598,8.532
1735484222436,-0.192,1.488,8.617
1735484222439,-0.177,1.474,8.650
1735484222442,-0.172,1.426,8.707
1735484222445,-0.172,1.431,8.778
1735484222448,-0.177,1.407,8.797
1735484222449,-0.116,1.321,8.835
1735484222452,-0.111,1.282,8.915
1735484222454,-0.068,1.263,8.996
1735484222457,-0.015,1.268,9.024
1735484222460,0.043,1.301,9.133
1735484222462,0.062,1.297,9.138
1735484222465,0.114,1.335,9.143
1735484222467,0.167,1.335,9.124
1735484222469,0.229,1.388,9.171
1735484222472,0.253,1.431,9.129
1735484222475,0.364,1.507,9.119
1735484222477,0.407,1.517,9.147
1735484222480,0.492,1.603,9.157
1735484222483,0.516,1.613,9.190
1735484222485,0.583,1.714,9.171
1735484222488,0.617,1.795,9.238
1735484222488,0.679,1.858,9.271
1735484222492,0.693,1.915,9.261
1735484222495,0.679,2.016,9.223
1735484222497,0.693,2.055,9.233
1735484222501,0.722,2.117,9.233
1735484222502,0.727,2.189,9.195
1735484222505,0.703,2.208,9.266
1735484222508,0.689,2.246,9.199
1735484222509,0.655,2.309,9.223
1735484222512,0.641,2.376,9.238
1735484222515,0.612,2.415,9.332
1735484222518,0.555,2.458,9.370
1735484222520,0.531,2.491,9.351
1735484222522,0.492,2.539,9.375
1735484222524,0.416,2.611,9.346
1735484222527,0.364,2.625,9.290
1735484222530,0.344,2.664,9.337
1735484222532,0.340,2.727,9.290
1735484222534,0.311,2.760,9.247
1735484222538,0.268,2.813,9.223
1735484222540,0.268,2.866,9.157
1735484222543,0.249,2.870,9.185
1735484222545,0.196,2.904,9.096
1735484222548,0.201,2.947,9.072
1735484222549,0.201,3.034,9.114
1735484222552,0.186,3.039,9.067
1735484222555,0.119,3.082,9.053
1735484222558,0.114,3.106,9.024
1735484222561,0.124,3.106,9.010
1735484222563,0.047,3.134,9.000
1735484222564,0.057,3.125,9.024
1735484222568,0.043,3.163,9.015
1735484222568,0.014,3.149,9.044
1735484222572,0.038,3.139,9.039
1735484222575,0.038,3.125,9.053
1735484222577,0.023,3.154,8.991
1735484222580,0.033,3.115,9.024
1735484222583,0.076,3.221,9.076
1735484222585,0.114,3.182,9.053
1735484222588,0.081,3.182,9.096
1735484222589,0.090,3.192,9.124
1735484222592,0.143,3.226,9.162
1735484222595,0.114,3.202,9.185
1735484222598,0.057,3.206,9.152
1735484222601,0.076,3.206,9.204
1735484222601,0.043,3.206,9.185
1735484222605,0.019,3.182,9.228
1735484222608,-0.010,3.178,9.247
1735484222609,-0.029,3.206,9.238
1735484222612,-0.063,3.182,9.271
1735484222615,-0.034,3.168,9.266
1735484222618,-0.053,3.192,9.242
1735484222621,-0.025,3.182,9.204
1735484222623,-0.005,3.154,9.204
1735484222625,-0.020,3.178,9.190
1735484222627,-0.010,3.206,9.109
1735484222629,0.033,3.182,9.124
1735484222632,0.033,3.197,9.119
1735484222635,0.071,3.206,9.157
1735484222638,0.095,3.240,9.129
1735484222641,0.157,3.269,9.129
1735484222643,0.171,3.312,9.133
1735484222644,0.200,3.293,9.176
1735484222648,0.248,3.345,9.209
1735484222649,0.277,3.384,9.166
1735484222652,0.277,3.423,9.152
1735484222655,0.310,3.470,9.195
1735484222658,0.286,3.466,9.256
1735484222660,0.315,3.494,9.299
1735484222663,0.286,3.571,9.318
1735484222663,0.272,3.576,9.360
1735484222668,0.238,3.585,9.394
1735484222669,0.253,3.648,9.398
1735484222673,0.200,3.667,9.436
1735484222676,0.253,3.725,9.465
1735484222679,0.224,3.710,9.450
1735484222680,0.181,3.739,9.498
1735484222684,0.152,3.759,9.531
1735484222685,0.147,3.768,9.521
1735484222690,0.133,3.754,9.531
1735484222691,0.080,3.739,9.517
1735484222693,0.075,3.710,9.550
1735484222696,0.061,3.662,9.564
1735484222697,0.095,3.686,9.559
1735484222701,0.085,3.691,9.683
1735484222707,0.085,3.657,9.692
1735484222707,0.123,3.648,9.748
1735484222708,0.147,3.629,9.787
1735484222711,0.166,3.667,9.768
1735484222711,0.186,3.653,9.824
1735484222715,0.224,3.638,9.824
1735484222719,0.301,3.657,9.919
1735484222720,0.320,3.633,9.891
1735484222723,0.349,3.624,9.900
1735484222723,0.358,3.590,9.924
1735484222728,0.382,3.590,9.948
1735484222729,0.392,3.581,9.909
1735484222732,0.396,3.509,9.938
1735484222735,0.440,3.494,9.896
1735484222739,0.454,3.490,9.839
1735484222741,0.454,3.494,9.815
1735484222743,0.449,3.466,9.853
1735484222743,0.492,3.403,9.839
1735484222748,0.521,3.418,9.787
1735484222749,0.583,3.427,9.824
1735484222752,0.616,3.446,9.720
1735484222755,0.631,3.480,9.630
1735484222758,0.669,3.470,9.659
1735484222760,0.688,3.466,9.574
1735484222763,0.702,3.456,9.521
1735484222764,0.693,3.499,9.484
1735484222768,0.698,3.494,9.403
1735484222769,0.702,3.499,9.360
1735484222772,0.702,3.523,9.375
1735484222775,0.640,3.480,9.337
1735484222777,0.621,3.504,9.294
1735484222779,0.702,3.499,9.261
1735484222783,0.698,3.494,9.238
1735484222784,0.650,3.538,9.242
1735484222789,0.611,3.619,9.209
1735484222789,0.621,3.624,9.162
1735484222792,0.626,3.629,9.143
1735484222795,0.611,3.653,9.105
1735484222798,0.578,3.676,9.086
1735484222801,0.587,3.730,9.091
1735484222803,0.587,3.759,9.086
1735484222805,0.530,3.749,9.034
1735484222808,0.554,3.797,9.053
1735484222809,0.540,3.811,9.133
1735484222812,0.535,3.816,9.143
1735484222815,0.511,3.878,9.143
1735484222818,0.506,3.864,9.133
1735484222821,0.477,3.941,9.209
1735484222823,0.525,4.012,9.223
1735484222825,0.559,4.056,9.280
1735484222828,0.516,4.047,9.200
1735484222829,0.506,4.094,9.247
1735484222832,0.544,4.190,9.290
1735484222835,0.540,4.224,9.337
1735484222838,0.535,4.243,9.327
1735484222841,0.540,4.262,9.299
1735484222843,0.540,4.363,9.313
1735484222843,0.549,4.440,9.327
1735484222848,0.530,4.440,9.308
1735484222849,0.496,4.478,9.285
1735484222852,0.444,4.526,9.280
1735484222855,0.434,4.507,9.318
1735484222858,0.449,4.483,9.332
1735484222860,0.367,4.531,9.308
1735484222863,0.344,4.498,9.271
1735484222864,0.349,4.493,9.242
1735484222867,0.329,4.483,9.200
1735484222870,0.301,4.450,9.209
1735484222872,0.229,4.459,9.176
1735484222875,0.205,4.426,9.204
1735484222878,0.205,4.382,9.171
1735484222880,0.171,4.344,9.176
1735484222883,0.157,4.353,9.275
1735484222886,0.133,4.286,9.271
1735484222888,0.152,4.195,9.318
1735484222890,0.104,4.185,9.342
1735484222892,0.066,4.157,9.441
1735484222895,0.085,4.085,9.422
1735484222899,0.032,4.047,9.474
1735484222899,0.023,4.042,9.559
1735484222905,-0.035,3.931,9.650
1735484222907,-0.030,3.826,9.782
1735484222907,-0.049,3.768,9.867
1735484222910,-0.121,3.682,10.042
1735484222913,-0.092,3.609,10.180
1735484222916,-0.135,3.542,10.317
1735484222920,-0.217,3.408,10.497
1735484222920,-0.183,3.355,10.653
1735484222926,-0.188,3.283,10.804
1735484222926,-0.231,3.192,10.937
1735484222930,-0.226,3.154,10.980
1735484222930,-0.183,3.096,11.174
1735484222934,-0.183,3.077,11.340
1735484222937,-0.188,3.039,11.420
1735484222937,-0.155,2.991,11.538
1735484222943,-0.150,2.914,11.633
1735484222947,-0.131,2.875,11.699
1735484222947,-0.111,2.846,11.827
1735484222947,-0.121,2.832,11.846
1735484222951,-0.087,2.799,11.850
1735484222951,-0.073,2.731,11.884
1735484222957,-0.054,2.712,11.874
1735484222957,0.013,2.616,11.860
1735484222961,-0.016,2.563,11.737
1735484222966,0.042,2.558,11.737
1735484222966,0.090,2.549,11.567
1735484222970,0.171,2.583,11.467
1735484222971,0.210,2.544,11.401
1735484222973,0.214,2.554,11.301
1735484222976,0.223,2.645,11.112
1735484222979,0.228,2.593,11.041
1735484222987,0.247,2.607,10.823
1735484222988,0.276,2.607,10.577
1735484222988,0.233,2.588,10.279
1735484222988,0.204,2.616,10.080
1735484222991,0.223,2.593,9.820
1735484222993,0.195,2.544,9.583
1735484222997,0.204,2.530,9.389
1735484223000,0.219,2.506,9.143
1735484223000,0.257,2.496,8.897
1735484223006,0.180,2.510,8.755
1735484223006,0.171,2.515,8.636
1735484223009,0.166,2.487,8.452
1735484223011,0.166,2.487,8.262
1735484223011,0.180,2.520,8.196
1735484223018,0.195,2.558,8.068
1735484223018,0.199,2.525,7.916
1735484223022,0.228,2.534,7.798
1735484223025,0.180,2.544,7.742
1735484223026,0.219,2.520,7.647
1735484223029,0.180,2.510,7.571
1735484223032,0.175,2.501,7.491
1735484223032,0.147,2.506,7.524
1735484223038,0.128,2.482,7.476
1735484223038,0.113,2.491,7.476
1735484223042,0.075,2.477,7.434
1735484223043,0.056,2.458,7.524
1735484223045,-0.035,2.391,7.424
1735484223053,-0.054,2.434,7.429
1735484223053,-0.116,2.429,7.481
1735484223054,-0.169,2.376,7.486
1735484223057,-0.183,2.386,7.406
1735484223057,-0.246,2.395,7.519
1735484223062,-0.375,2.395,7.462
1735484223065,-0.461,2.391,7.505
1735484223065,-0.519,2.367,7.576
1735484223070,-0.595,2.381,7.600
1735484223071,-0.662,2.357,7.590
1735484223071,-0.777,2.362,7.670
1735484223075,-0.901,2.328,7.727
1735484223078,-1.040,2.280,7.718
1735484223081,-1.131,2.304,7.846
1735484223084,-1.208,2.247,7.879
1735484223085,-1.289,2.271,7.884
1735484223089,-1.309,2.304,7.931
1735484223089,-1.342,2.280,7.993
1735484223093,-1.332,2.300,8.059
1735484223096,-1.389,2.338,8.078
1735484223099,-1.390,2.324,8.167
1735484223102,-1.423,2.343,8.253
1735484223106,-1.413,2.376,8.300
1735484223106,-1.404,2.410,8.291
1735484223110,-1.400,2.367,8.405
1735484223110,-1.428,2.391,8.457
1735484223114,-1.452,2.395,8.466
1735484223116,-1.461,2.419,8.475
1735484223119,-1.395,2.434,8.546
1735484223120,-1.342,2.439,8.655
1735484223125,-1.366,2.467,8.669
1735484223125,-1.280,2.472,8.684
1735484223128,-1.222,2.501,8.726
1735484223129,-1.218,2.530,8.745
1735484223135,-1.155,2.534,8.745
1735484223140,-1.064,2.564,8.854
1735484223140,-1.011,2.597,8.906
1735484223140,-0.983,2.621,8.920
1735484223144,-0.930,2.684,8.949
1735484223145,-0.925,2.736,8.996
1735484223150,-0.844,2.751,8.972
1735484223151,-0.792,2.751,8.939
1735484223154,-0.782,2.779,8.920
1735484223155,-0.744,2.779,8.915
1735484223159,-0.705,2.803,8.859
1735484223162,-0.672,2.885,8.878
1735484223167,-0.624,2.875,8.868
1735484223167,-0.581,2.895,8.816
1735484223167,-0.528,2.928,8.830
1735484223170,-0.514,2.957,8.726
1735484223174,-0.418,3.010,8.731
1735484223174,-0.428,3.063,8.674
1735484223180,-0.408,3.063,8.612
1735484223184,-0.361,3.091,8.617
1735484223184,-0.313,3.120,8.565
1735484223185,-0.260,3.149,8.494
1735484223189,-0.265,3.192,8.509
1735484223189,-0.289,3.211,8.470
1735484223194,-0.279,3.226,8.494
1735484223197,-0.265,3.226,8.509
1735484223197,-0.241,3.274,8.504
1735484223203,-0.255,3.264,8.480
1735484223206,-0.265,3.279,8.437
1735484223206,-0.308,3.293,8.480
1735484223210,-0.356,3.308,8.428
1735484223211,-0.303,3.317,8.447
1735484223213,-0.317,3.298,8.461
1735484223217,-0.322,3.312,8.509
1735484223217,-0.384,3.351,8.504
1735484223220,-0.361,3.355,8.537
1735484223226,-0.346,3.346,8.565
1735484223227,-0.341,3.379,8.608
1735484223230,-0.394,3.384,8.679
1735484223231,-0.408,3.413,8.684
1735484223233,-0.375,3.375,8.745
1735484223237,-0.370,3.379,8.741
1735484223237,-0.423,3.442,8.717
1735484223242,-0.404,3.408,8.764
1735484223246,-0.370,3.432,8.845
1735484223247,-0.375,3.446,8.840
1735484223249,-0.384,3.423,8.863
1735484223250,-0.404,3.490,8.840
1735484223254,-0.351,3.499,8.868
1735484223256,-0.418,3.461,8.849
1735484223259,-0.413,3.466,8.826
1735484223261,-0.404,3.499,8.797
1735484223266,-0.394,3.456,8.878
1735484223266,-0.380,3.456,8.793
1735484223269,-0.375,3.514,8.802
1735484223269,-0.375,3.480,8.830
1735484223274,-0.394,3.446,8.830
1735484223274,-0.371,3.490,8.811
1735484223278,-0.347,3.514,8.793
1735484223281,-0.328,3.475,8.788
1735484223284,-0.308,3.547,8.793
1735484223288,-0.284,3.514,8.807
1735484223288,-0.289,3.518,8.760
1735484223290,-0.261,3.509,8.717
1735484223294,-0.251,3.538,8.760
1735484223296,-0.261,3.586,8.750
1735484223300,-0.179,3.571,8.693
1735484223301,-0.155,3.605,8.679
1735484223303,-0.150,3.624,8.712
1735484223306,-0.179,3.591,8.646
1735484223311,-0.184,3.624,8.674
1735484223314,-0.136,3.586,8.712
1735484223314,-0.160,3.610,8.664
1735484223317,-0.146,3.596,8.599
1735484223317,-0.122,3.591,8.622
1735484223323,-0.146,3.566,8.674
1735484223323,-0.146,3.615,8.641
1735484223326,-0.131,3.648,8.641
1735484223330,-0.131,3.648,8.679
1735484223330,-0.126,3.672,8.717
1735484223333,-0.122,3.653,8.755
1735484223338,-0.179,3.653,8.793
1735484223338,-0.189,3.667,8.726
1735484223343,-0.232,3.667,8.688
1735484223343,-0.217,3.696,8.778
1735484223346,-0.265,3.672,8.750
1735484223350,-0.328,3.701,8.760
1735484223351,-0.318,3.672,8.760
1735484223354,-0.385,3.701,8.830
1735484223357,-0.366,3.701,8.878
1735484223359,-0.419,3.725,8.967
1735484223363,-0.452,3.744,9.048
1735484223367,-0.476,3.763,9.048
1735484223367,-0.538,3.782,9.100
1735484223372,-0.548,3.763,9.166
1735484223372,-0.610,3.797,9.153
1735484223373,-0.605,3.840,9.205
1735484223376,-0.595,3.850,9.218
1735484223381,-0.624,3.878,9.195
1735484223381,-0.691,3.873,9.242
1735484223384,-0.763,3.951,9.238
1735484223388,-0.787,3.932,9.214
1735484223389,-0.835,3.917,9.271
1735484223392,-0.859,3.946,9.242
1735484223393,-0.888,3.970,9.299
1735484223402,-0.935,3.975,9.280
1735484223402,-0.974,4.003,9.323
1735484223402,-1.055,3.994,9.318
1735484223405,-1.108,4.047,9.309
1735484223408,-1.137,4.066,9.323
1735484223408,-1.194,4.066,9.304
1735484223411,-1.242,4.075,9.323
1735484223414,-1.237,4.099,9.318
1735484223418,-1.304,4.114,9.280
1735484223418,-1.290,4.162,9.271
1735484223423,-1.300,4.219,9.209
1735484223426,-1.347,4.224,9.190
1735484223427,-1.380,4.291,9.181
1735484223429,-1.362,4.311,9.171
1735484223430,-1.338,4.330,9.143
1735484223435,-1.343,4.354,9.110
1735484223435,-1.414,4.325,9.058
1735484223441,-1.424,4.416,9.001
1735484223441,-1.424,4.440,9.086
1735484223446,-1.428,4.450,8.991
1735484223447,-1.409,4.464,9.072
1735484223450,-1.371,4.483,9.048
1735484223450,-1.400,4.550,9.110
1735484223454,-1.424,4.498,9.048
1735484223458,-1.371,4.541,9.081
1735484223459,-1.391,4.589,9.119
1735484223463,-1.371,4.569,9.091
1735484223466,-1.352,4.526,9.133
1735484223467,-1.362,4.507,9.195
1735484223469,-1.357,4.521,9.218
1735484223470,-1.280,4.493,9.214
1735484223473,-1.276,4.526,9.275
1735484223477,-1.218,4.536,9.323
1735484223477,-1.170,4.521,9.347
1735484223486,-1.094,4.521,9.399
1735484223486,-1.108,4.560,9.456
1735484223486,-1.089,4.541,9.503
1735484223490,-1.003,4.526,9.560
1735484223491,-0.983,4.584,9.583
1735484223494,-0.945,4.579,9.663
1735484223494,-0.931,4.531,9.739
1735484223499,-0.892,4.545,9.801
1735484223503,-0.940,4.565,9.777
1735484223504,-0.897,4.545,9.772
1735484223507,-0.907,4.464,9.806
1735484223510,-0.907,4.493,9.872
1735484223512,-0.907,4.478,9.881
1735484223513,-0.921,4.445,9.896
1735484223517,-0.911,4.426,9.891
1735484223520,-0.926,4.426,9.957
1735484223521,-0.921,4.368,10.005
1735484223527,-0.902,4.349,10.062
1735484223528,-0.916,4.359,10.052
1735484223528,-0.945,4.349,10.071
1735484223531,-0.926,4.296,10.123
1735484223534,-0.993,4.296,10.118
1735484223537,-0.969,4.325,10.217
1735484223540,-0.911,4.219,10.204
1735484223540,-0.916,4.209,10.113
1735484223546,-0.926,4.272,10.175
1735484223546,-0.869,4.277,10.151
1735484223551,-0.816,4.248,10.161
1735484223551,-0.821,4.195,10.222
1735484223555,-0.802,4.224,10.208
1735484223555,-0.764,4.239,10.165
1735484223560,-0.730,4.263,10.184
1735484223560,-0.706,4.239,10.123
1735484223564,-0.701,4.287,10.156
1735484223564,-0.711,4.244,10.038
1735484223573,-0.668,4.277,10.018
1735484223573,-0.644,4.263,9.995
1735484223573,-0.649,4.277,9.990
1735484223577,-0.615,4.311,9.896
1735484223580,-0.625,4.325,9.858
1735484223581,-0.620,4.421,9.858
1735484223586,-0.601,4.469,9.834
1735484223586,-0.605,4.498,9.796
1735484223591,-0.582,4.517,9.796
1735484223591,-0.615,4.531,9.706
1735484223595,-0.629,4.498,9.777
1735484223596,-0.639,4.498,9.744
1735484223600,-0.692,4.536,9.744
1735484223603,-0.754,4.488,9.706
1735484223606,-0.754,4.488,9.735
1735484223606,-0.725,4.450,9.763
1735484223610,-0.759,4.406,9.673
1735484223610,-0.826,4.397,9.683
1735484223613,-0.850,4.373,9.792
1735484223617,-0.874,4.315,9.697
1735484223620,-0.931,4.253,9.725
1735484223620,-0.941,4.171,9.749
1735484223624,-0.979,4.114,9.834
1735484223624,-0.960,4.085,9.886
1735484223628,-1.003,4.003,9.891
1735484223630,-1.022,3.946,9.881
1735484223632,-1.098,3.830,10.014
1735484223635,-1.056,3.763,10.033
1735484223638,-1.051,3.672,10.005
1735484223641,-1.013,3.529,10.005
1735484223643,-0.984,3.490,10.052
1735484223646,-0.922,3.403,10.137
1735484223647,-0.893,3.317,10.175
1735484223651,-0.864,3.264,10.241
1735484223655,-0.778,3.226,10.331
1735484223660,-0.696,3.193,10.407
1735484223660,-0.596,3.111,10.511
1735484223660,-0.524,3.048,10.596
1735484223665,-0.471,3.005,10.629
1735484223666,-0.371,2.976,10.644
1735484223672,-0.304,2.976,10.644
1735484223672,-0.213,2.938,10.714
1735484223673,-0.194,2.881,10.743
1735484223677,-0.194,2.861,10.757
1735484223679,-0.151,2.818,10.786
1735484223682,-0.127,2.790,10.810
1735484223686,-0.117,2.790,10.833
1735484223686,-0.103,2.727,10.814
1735484223691,-0.113,2.693,10.819
1735484223691,-0.156,2.679,10.805
1735484223694,-0.160,2.631,10.833
1735484223696,-0.184,2.631,10.847
1735484223699,-0.252,2.597,10.805
1735484223702,-0.295,2.549,10.757
1735484223702,-0.314,2.616,10.686
1735484223708,-0.386,2.602,10.611
1735484223709,-0.386,2.559,10.511
1735484223709,-0.462,2.602,10.326
1735484223715,-0.481,2.559,10.213
1735484223715,-0.448,2.554,10.000
1735484223720,-0.505,2.569,9.739
1735484223721,-0.529,2.612,9.621
1735484223724,-0.553,2.597,9.488
1735484223724,-0.568,2.569,9.370
1735484223729,-0.558,2.588,9.190
1735484223730,-0.568,2.593,9.063
1735484223733,-0.563,2.612,8.920
1735484223735,-0.515,2.573,8.802
1735484223737,-0.472,2.549,8.674
1735484223741,-0.443,2.540,8.613
1735484223743,-0.458,2.569,8.433
1735484223746,-0.434,2.535,8.409
1735484223749,-0.386,2.473,8.367
1735484223751,-0.347,2.478,8.286
1735484223754,-0.299,2.439,8.276
1735484223757,-0.247,2.434,8.158
1735484223760,-0.208,2.449,8.158
1735484223763,-0.223,2.420,8.154
1735484223764,-0.180,2.386,8.182
1735484223767,-0.122,2.386,8.206
1735484223767,-0.113,2.401,8.187
1735484223771,-0.117,2.362,8.196
1735484223774,-0.127,2.372,8.263
1735484223777,-0.103,2.328,8.267
1735484223778,-0.132,2.252,8.305
1735484223782,-0.132,2.280,8.291
1735484223785,-0.165,2.261,8.338
1735484223788,-0.108,2.223,8.343
1735484223788,-0.117,2.189,8.319
1735484223792,-0.113,2.194,8.343
1735484223794,-0.122,2.180,8.381
1735484223797,-0.175,2.103,8.381
1735484223799,-0.208,2.127,8.300
1735484223801,-0.180,2.070,8.343
1735484223804,-0.194,2.098,8.376
1735484223806,-0.175,2.079,8.362
1735484223808,-0.223,2.079,8.385
1735484223810,-0.247,2.055,8.390
1735484223812,-0.204,2.002,8.405
1735484223815,-0.208,2.016,8.405
1735484223819,-0.252,2.016,8.357
1735484223821,-0.252,1.973,8.395
1735484223823,-0.232,1.983,8.367
1735484223825,-0.223,2.007,8.419
1735484223828,-0.194,1.968,8.409
1735484223830,-0.213,1.964,8.395
1735484223833,-0.165,1.964,8.433
1735484223835,-0.199,1.945,8.461
1735484223838,-0.194,1.916,8.471
1735484223841,-0.180,1.906,8.457
1735484223844,-0.189,1.925,8.485
1735484223844,-0.128,1.906,8.499
1735484223848,-0.084,1.906,8.532
1735484223850,-0.080,1.877,8.589
1735484223853,-0.060,1.901,8.561
1735484223855,-0.075,1.930,8.660
1735484223859,-0.037,1.877,8.655
1735484223861,-0.003,1.887,8.584
1735484223865,0.045,1.949,8.566
1735484223866,0.069,1.968,8.641
1735484223867,0.069,1.945,8.618
1735484223870,0.107,1.916,8.655
1735484223873,0.127,1.911,8.618
1735484223875,0.117,1.949,8.622
1735484223878,0.160,2.007,8.669
1735484223881,0.194,2.084,8.641
1735484223884,0.218,2.089,8.632
1735484223886,0.270,2.137,8.603
1735484223888,0.299,2.189,8.618
1735484223890,0.289,2.261,8.608
1735484223893,0.347,2.285,8.599
1735484223896,0.380,2.319,8.509
1735484223898,0.380,2.381,8.452
1735484223901,0.423,2.430,8.466
1735484223904,0.419,2.463,8.447
1735484223906,0.385,2.501,8.400
1735484223908,0.414,2.545,8.343
1735484223910,0.395,2.564,8.348
1735484223913,0.399,2.650,8.348
1735484223916,0.385,2.650,8.362
1735484223919,0.375,2.727,8.376
1735484223921,0.380,2.785,8.362
1735484223924,0.342,2.818,8.305
1735484223926,0.356,2.900,8.253
1735484223929,0.366,2.938,8.239
1735484223929,0.399,3.015,8.224
1735484223933,0.385,3.015,8.172
1735484223936,0.375,3.067,8.139
1735484223939,0.375,3.145,8.149
1735484223941,0.356,3.149,8.154
1735484223944,0.323,3.197,8.163
1735484223945,0.308,3.226,8.144
1735484223948,0.294,3.240,8.073
1735484223950,0.265,3.221,8.064
1735484223953,0.256,3.269,8.130
1735484223955,0.232,3.322,8.106
1735484223959,0.213,3.293,8.106
1735484223961,0.241,3.312,8.149
1735484223964,0.237,3.327,8.144
1735484223964,0.198,3.370,8.215
1735484223969,0.193,3.379,8.187
1735484223970,0.232,3.394,8.191
1735484223973,0.232,3.365,8.263
1735484223975,0.174,3.379,8.258
1735484223978,0.203,3.399,8.224
1735484223981,0.169,3.379,8.300
1735484223984,0.179,3.365,8.395
1735484223986,0.246,3.375,8.419
1735484223988,0.246,3.327,8.395
1735484223990,0.227,3.355,8.480
1735484223993,0.227,3.360,8.523
1735484223996,0.294,3.327,8.452
1735484223997,0.332,3.336,8.575
1735484224002,0.366,3.370,8.632
1735484224003,0.399,3.355,8.566
1735484224005,0.409,3.336,8.570
1735484224008,0.399,3.370,8.660
1735484224011,0.409,3.332,8.627
1735484224013,0.457,3.332,8.575
1735484224015,0.433,3.355,8.660
1735484224018,0.447,3.341,8.665
1735484224020,0.423,3.327,8.712
1735484224023,0.404,3.384,8.731
1735484224025,0.375,3.370,8.670
1735484224028,0.385,3.375,8.684
1735484224030,0.390,3.351,8.717
1735484224033,0.308,3.355,8.703
1735484224037,0.275,3.375,8.693
1735484224040,0.289,3.389,8.660
1735484224040,0.284,3.427,8.641
1735484224044,0.284,3.423,8.655
1735484224046,0.251,3.413,8.670
1735484224049,0.246,3.476,8.627
1735484224052,0.232,3.461,8.542
1735484224052,0.217,3.461,8.480
1735484224058,0.261,3.548,8.485
1735484224058,0.208,3.581,8.433
1735484224062,0.213,3.600,8.437
1735484224065,0.208,3.581,8.471
1735484224065,0.203,3.663,8.514
1735484224068,0.217,3.644,8.551
1735484224072,0.213,3.663,8.561
1735484224072,0.150,3.677,8.551
1735484224077,0.150,3.634,8.542
1735484224078,0.146,3.677,8.603
1735484224083,0.117,3.691,8.599
1735484224083,0.136,3.730,8.660
1735484224087,0.131,3.778,8.717
1735484224093,0.136,3.749,8.736
1735484224093,0.126,3.725,8.817
1735484224094,0.150,3.778,8.817
1735484224098,0.203,3.782,8.859
1735484224099,0.213,3.797,8.902
1735484224102,0.289,3.831,8.906
1735484224105,0.246,3.850,9.006
1735484224108,0.237,3.826,9.053
1735484224108,0.308,3.917,9.072
1735484224112,0.323,3.884,9.096
1735484224114,0.332,3.922,9.153
1735484224117,0.356,3.946,9.242
1735484224120,0.347,3.989,9.252
1735484224123,0.347,4.037,9.247
1735484224127,0.337,4.023,9.219
1735484224127,0.371,4.032,9.219
1735484224127,0.328,4.071,9.233
1735484224130,0.304,4.051,9.266
1735484224133,0.275,4.085,9.280
1735484224138,0.284,4.085,9.242
1735484224138,0.227,4.075,9.242
1735484224143,0.203,4.075,9.271
1735484224146,0.189,4.066,9.351
1735484224146,0.179,4.085,9.332
1735484224150,0.160,4.066,9.394
1735484224150,0.155,4.090,9.394
1735484224154,0.169,4.085,9.384
1735484224161,0.169,4.162,9.408
1735484224161,0.136,4.177,9.403
1735484224161,0.169,4.186,9.456
1735484224165,0.179,4.248,9.498
1735484224166,0.174,4.315,9.531
1735484224169,0.150,4.330,9.470
1735484224171,0.122,4.344,9.479
1735484224173,0.112,4.406,9.512
1735484224176,0.088,4.392,9.484
1735484224180,0.064,4.421,9.498
1735484224182,0.050,4.430,9.446
1735484224185,0.026,4.445,9.436
1735484224188,-0.037,4.454,9.413
1735484224191,-0.070,4.507,9.427
1735484224191,-0.075,4.483,9.394
1735484224195,-0.089,4.517,9.422
1735484224196,-0.123,4.517,9.418
1735484224200,-0.113,4.488,9.418
1735484224203,-0.152,4.532,9.441
1735484224206,-0.171,4.527,9.356
1735484224206,-0.137,4.546,9.432
1735484224210,-0.180,4.551,9.413
1735484224212,-0.204,4.517,9.432
1735484224213,-0.199,4.469,9.479
1735484224217,-0.180,4.469,9.508
1735484224220,-0.190,4.469,9.484
1735484224224,-0.195,4.478,9.550
1735484224224,-0.199,4.498,9.597
1735484224228,-0.204,4.469,9.650
1735484224230,-0.238,4.426,9.744
1735484224231,-0.228,4.430,9.687
1735484224233,-0.190,4.445,9.735
1735484224237,-0.233,4.421,9.763
1735484224241,-0.257,4.421,9.772
1735484224241,-0.180,4.406,9.848
1735484224247,-0.152,4.378,9.901
1735484224247,-0.166,4.363,9.886
1735484224251,-0.108,4.349,9.929
1735484224251,-0.128,4.339,9.933
1735484224255,-0.137,4.354,10.010
1735484224255,-0.089,4.287,10.005
1735484224259,-0.027,4.277,10.042
1735484224263,-0.065,4.268,10.109
1735484224264,-0.037,4.272,10.171
1735484224266,0.026,4.253,10.218
1735484224270,0.093,4.263,10.236
1735484224270,0.083,4.258,10.274
1735484224275,0.078,4.268,10.298
1735484224277,0.126,4.268,10.350
1735484224280,0.189,4.239,10.388
1735484224280,0.208,4.196,10.421
1735484224286,0.251,4.186,10.440
1735484224288,0.241,4.181,10.374
1735484224289,0.299,4.244,10.378
1735484224292,0.317,4.224,10.383
1735484224294,0.327,4.215,10.407
1735484224297,0.365,4.234,10.378
1735484224300,0.394,4.287,10.326
1735484224301,0.447,4.253,10.298
1735484224306,0.471,4.244,10.256
1735484224309,0.490,4.311,10.289
1735484224309,0.442,4.296,10.236
1735484224313,0.452,4.272,10.265
